Anno	Codice	PuntoV	Imponibile	Iva	Totale	Contanti	Carta	Tickets	Assegni	Altro	Sospesi	Perdite
2024	354	1	3306.71	255.01	3561.72	1513.4	1291.72	0	0	756.6	0	0
2024	354	2	1045.18	104.52	1149.7	870.35	279.3	0	0	0	0	0.05
2024	355	1	2594.73	197.12	2791.85	1251.45	916.85	0	0	623.55	0	0
2024	355	2	896.09	89.61	985.7	829.25	156.45	0	0	0	0	0
2024	356	1	3067.53	252.76	3320.29	1714	1066.39	0	0	539.9	0	0
2024	356	2	919.55	91.95	1011.5	894.6	116.3	0	0	0	0	0.6
2024	357	1	2301.04	173.3	2474.34	1039.05	867.2	0	0	568.09	0	0
2024	357	2	1063.82	106.38	1170.2	963.9	156.3	0	0	0	0	50
2024	358	1	2149.77	163.69	2313.46	1015.3	785.3	0	0	512.86	0	0
2024	358	2	716.55	71.65	788.2	675.2	113	0	0	0	0	0
2024	359	1	1847.3	148.2	1995.5	924.72	705.5	0	0	365.28	0	0
2024	359	2	648.36	64.84	713.2	474.1	239	0	0	0	0	0.1
2025	180	1	1421.98	118.12	1540.1	719.2	580.1	0	0	240.8	0	0
2025	180	2	612.82	61.28	674.1	535.9	138.2	0	0	0	0	0
2025	181	1	1420.81	125.69	1546.5	876.1	506.5	0	0	163.9	0	0
2025	181	2	485.55	48.55	534.1	390.5	143.6	0	0	0	0	0
2025	182	1	1233.79	107.26	1341.05	316.05	863.8	0	0	161.2	0	0
2025	182	2	595.55	59.55	655.1	469.6	185.3	0	0	0	0	0.2
2025	183	1	1381.85	123.65	1505.5	903.3	456.8	0	0	145.4	0	0
2025	183	2	641	64.1	705.1	557.14	147.9	0	0	0	0	0.06
2025	184	1	2432.98	237.02	2670	1582.17	1025	0	0	62.83	0	0
2025	184	2	960.64	96.06	1056.7	709.9	346.8	0	0	0	0	0
2025	185	1	2142.25	177.55	2319.8	1038.3	914.8	0	0	366.7	0	0
2025	185	2	976.82	97.68	1074.5	837.99	236.5	0	0	0	0	0.01
2025	186	1	2174.68	183.78	2358.46	1213.14	808.46	0	0	336.86	0	0
2025	186	2	1094.45	109.45	1203.9	842.66	361.24	0	0	0	0	0
2025	187	1	1892.25	149.75	2042	965.3	682	0	0	394.7	0	0
2025	187	2	903.64	90.36	994	745.7	248.3	0	0	0	0	0
2025	188	1	1444.26	120.22	1564.48	817.96	504.48	0	0	242.04	0	0
2025	188	2	581	58.1	639.1	459.38	179.72	0	0	0	0	0
2025	189	1	1213.82	105.48	1319.3	786	374.3	0	0	159	0	0
2025	189	2	722.27	72.23	794.5	583.5	211	0	0	0	0	0
2025	190	1	1578.78	132.37	1711.15	884.96	571.15	0	0	255.04	0	0
2025	190	2	770.82	77.08	847.9	648.6	199.3	0	0	0	0	0
2025	191	1	2422.55	209.55	2632.1	1331.6	973.4	0	0	327.1	0	0
2025	191	2	852.09	85.21	937.3	758.2	179.1	0	0	0	0	0
2025	192	1	2901.68	243.22	3144.9	1552.85	1122.6	0	0	469.45	0	0
2025	192	2	1544.91	154.49	1699.4	1284.9	414.5	0	0	0	0	0
2025	193	1	2069.87	177.93	2247.8	1304.4	652.8	0	0	290.6	0	0
2025	193	2	915.45	91.55	1007	746.9	260.1	0	0	0	0	0
2025	194	1	1682.48	142.31	1824.79	765.67	799.79	0	0	259.33	0	0
2025	194	2	605.09	60.51	665.6	574.69	90.91	0	0	0	0	0
2025	195	1	1364.14	110.76	1474.9	683.5	534.9	0	0	256.5	0	0
2025	195	2	695.91	69.59	765.5	508.9	256.6	0	0	0	0	0
2025	196	1	1463.09	105.12	1568.21	583.09	573.21	0	0	411.91	0	0
2025	196	2	870.55	87.05	957.6	624.91	332.69	0	0	0	0	0
2025	197	1	1507.02	114.08	1621.1	703.8	551.1	0	0	366.2	0	0
2025	197	2	764	76.4	840.4	625.5	214.9	0	0	0	0	0
2025	198	1	2403.37	206.63	2610	1435.2	837.7	0	0	337.1	0	0
2025	198	2	990.36	99.04	1089.4	892	197.4	0	0	0	0	0
2025	199	1	2007.96	168.14	2176.1	1143.4	706.1	0	0	326.6	0	0
2025	199	2	1047.09	104.71	1151.8	905.8	246	0	0	0	0	0
2025	200	1	1695.85	130.15	1826	695.7	736	0	0	394.3	0	0
2025	200	2	856	85.6	941.6	784.1	157.5	0	0	0	0	0
2025	201	1	1306.95	102.85	1409.8	726.5	404.8	0	0	278.5	0	0
2025	201	2	789.27	78.93	868.2	590.15	278	0	0	0	0	0.05
2025	202	1	1703.78	127.62	1831.4	832.4	571.4	0	0	427.6	0	0
2025	202	2	691.36	69.14	760.5	566.4	194.1	0	0	0	0	0
2025	203	1	1614.32	130.78	1745.1	793.5	645.1	0	0	306.5	0	0
2025	203	2	677.91	67.79	745.7	619.9	125.8	0	0	0	0	0
2025	204	1	1507.39	121.06	1628.45	751.95	579.75	0	0	296.75	0	0
2025	204	2	805	80.5	885.5	560.85	324.65	0	0	0	0	0
2025	205	1	3974.55	309.45	4284	1629.91	1774	0	0	880.09	0	0
2025	205	2	1888.18	188.82	2077	1346.3	730	0	0	0	0	0.7
2025	206	1	2116.58	178.42	2295	1142.64	820	0	0	332.36	0	0
2025	206	2	1016.27	101.63	1117.9	824.1	293	0	0	0	0	0.8
2025	207	1	2656.31	190.46	2846.77	1153.27	941.77	0	0	751.73	0	0
2025	207	2	1211.64	121.16	1332.8	1114.97	217.83	0	0	0	0	0
2025	208	1	1520.85	133.75	1654.6	931.67	539.6	0	0	183.33	0	0
2025	208	2	617	61.7	678.7	584.65	94	0	0	0	0	0.05
2025	209	1	1465.93	119.32	1585.25	702.29	610.25	0	0	272.71	0	0
2025	209	2	696.09	69.61	765.7	588.1	177.6	0	0	0	0	0
2025	210	1	1618.96	106.39	1725.35	719.95	450.35	0	0	555.05	0	0
2025	210	2	731.45	73.15	804.6	577.9	226.7	0	0	0	0	0
2025	211	1	2665.6	173.05	2838.65	314.85	1588.65	0	0	935.15	0	0
2025	211	2	865	86.5	951.5	722.1	229.4	0	0	0	0	0
2025	212	1	2562.49	218.51	2781	1121.31	1282.3	0	0	377.39	0	0
2025	212	2	955.82	95.58	1051.4	798.4	253	0	0	0	0	0
2025	213	1	2123.45	161.65	2285.1	1093.1	685.1	0	0	506.9	0	0
2025	213	2	1269.82	126.98	1396.8	1050	346.8	0	0	0	0	0
2025	214	1	2061.1	177.62	2238.72	1099	854.77	0	0	284.95	0	0
2025	214	2	1025.18	102.52	1127.7	963.82	163.88	0	0	0	0	0
2025	215	1	1862.35	139.85	2002.2	966.2	572.2	0	0	463.8	0	0
2025	215	2	893.55	89.35	982.9	773.8	209.1	0	0	0	0	0
2025	216	1	1551.15	118.45	1669.6	678.4	624.6	0	0	366.6	0	0
2025	216	2	694.91	69.49	764.4	535.8	228.6	0	0	0	0	0
2025	217	1	1733.58	150.92	1884.5	935.6	724.5	0	0	224.4	0	0
2025	217	2	855	85.5	940.5	681.3	259.2	0	0	0	0	0
2025	218	1	1809.28	143.75	1953.03	814.18	767.1	0	0	371.75	0	0
2025	218	2	897.55	89.75	987.3	752.3	235	0	0	0	0	0
2025	219	1	2794.76	236.84	3031.6	1427.35	1177.9	0	0	426.35	0	0
2025	219	2	1019.91	101.99	1121.9	886.9	235	0	0	0	0	0
2025	220	1	2419.07	208.38	2627.45	1059.7	1232.45	0	0	335.3	0	0
2025	220	2	1127.09	110.71	1237.8	893.5	324.3	0	0	20	0	0
2025	221	1	2272.68	185.63	2458.31	1103.59	938.31	0	0	416.41	0	0
2025	221	2	975.45	97.55	1073	825.21	247.79	0	0	0	0	0
2025	222	1	2238.84	177.11	2415.95	1117.3	830.95	0	0	467.7	0	0
2025	222	2	1112.82	111.28	1224.1	878.5	345.6	0	0	0	0	0
2025	223	1	2251.55	200.45	2452	1343	862	0	0	247	0	0
2025	223	2	1055.64	105.56	1161.2	845.7	315.5	0	0	0	0	0
2025	224	1	2338.79	194.43	2533.22	1134.16	1004.52	0	0	394.54	0	0
2025	224	2	1010.09	101.01	1111.1	764.62	346.48	0	0	0	0	0
2025	225	1	2843.44	214.66	3058.1	1138.11	1223.1	0	0	696.89	0	0
2025	225	2	1543.55	154.35	1697.9	1211.4	486.5	0	0	0	0	0
2025	226	1	2886.88	247.22	3134.1	1370.29	1349.1	0	0	414.71	0	0
2025	226	2	1352.45	135.25	1487.7	1097.4	390.3	0	0	0	0	0
2025	227	1	2638.54	191.46	2830	856.07	1250	0	0	723.93	0	0
2025	227	2	1118.09	111.81	1229.9	926.7	303.2	0	0	0	0	0
2025	228	1	2405.13	192.17	2597.3	1207.53	906.3	0	0	483.47	0	0
2025	228	2	1158	115.8	1273.8	974.6	299.2	0	0	0	0	0
2025	229	1	2474.56	218.29	2692.85	1348.3	1052.85	0	0	291.7	0	0
2025	229	2	1198.91	119.89	1318.8	953.5	365.3	0	0	0	0	0
2025	230	1	2206.11	171.44	2377.55	918.3	967.55	0	0	491.7	0	0
2025	230	2	832.27	83.23	915.5	589.5	326	0	0	0	0	0
2025	231	1	3545.88	296.32	3842.2	1592.33	1667.2	0	0	582.67	0	0
2025	231	2	1730.91	173.09	1904	1408	496	0	0	0	0	0
2025	232	1	1987.9	163.8	2151.7	1200.07	601.7	0	0	349.93	0	0
2025	232	2	1036.55	103.65	1140.2	769.1	371.1	0	0	0	0	0
2025	233	1	2806.36	259.27	3065.63	1421.37	1430.63	0	0	213.63	0	0
2025	233	2	1019	101.9	1120.9	750.93	369.97	0	0	0	0	0
2025	234	1	2344.78	196.96	2541.74	1164.79	1001.74	0	0	375.21	0	0
2025	234	2	1110.36	111.04	1221.4	934.64	286.76	0	0	0	0	0
2025	235	1	1871.12	138.78	2009.9	791.7	734.9	0	0	483.3	0	0
2025	235	2	801.55	80.15	881.7	628.5	253.2	0	0	0	0	0
2025	236	1	1620.74	133.16	1753.9	945.9	518.9	0	0	289.1	0	0
2025	236	2	689.64	68.96	758.6	617.6	141	0	0	0	0	0
2025	237	1	1572.27	143.13	1715.4	1039	535.4	0	0	141	0	0
2025	237	2	620.73	62.07	682.8	533.6	149.2	0	0	0	0	0
2025	238	1	2070.44	153.66	2224.1	966.15	724.1	0	0	533.85	0	0
2025	238	2	860.36	86.04	946.4	710.1	236.3	0	0	0	0	0
2025	239	1	2984.62	228.58	3213.2	1216.15	1298.2	0	0	698.85	0	0
2025	239	2	1452.45	145.25	1597.7	1179.3	418.4	0	0	0	0	0
2025	240	1	2858.65	216.15	3074.8	1151.6	1226.1	0	0	697.1	0	0
2025	240	2	1278.09	127.81	1405.9	1004.1	401.8	0	0	0	0	0
2025	241	1	2008.53	166.04	2174.57	884.82	941.58	0	0	348.17	0	0
2025	241	2	1073.33	107.33	1180.66	855.98	324.68	0	0	0	0	0
2025	242	1	1733.31	124.82	1858.13	699.87	673.13	0	0	485.13	0	0
2025	242	2	752.43	75.24	827.67	781.8	45.87	0	0	0	0	0
2025	243	1	2038.45	137.5	2175.95	746.55	765.95	0	0	663.45	0	0
2025	243	2	1050.06	105.01	1155.07	767.62	387.45	0	0	0	0	0
2025	244	1	1323.03	100.58	1423.61	632.79	473.61	0	0	317.21	0	0
2025	244	2	486.9	48.69	535.59	448.8	86.79	0	0	0	0	0
2025	245	1	1592.71	138.49	1731.2	957.2	566.2	0	0	207.8	0	0
2025	245	2	696.8	69.68	766.48	564.6	201.8	0	0	0	0	0.08
2025	246	1	1474.84	127.96	1602.8	856.8	550.8	0	0	195.2	0	0
2025	246	2	662.82	66.28	729.1	611.1	118	0	0	0	0	0
2025	247	1	2088.41	154.51	2242.92	976.72	722.92	0	0	543.28	0	0
2025	247	2	831.87	83.19	915.06	678.9	236.16	0	0	0	0	0
2025	248	1	1793.77	160.95	1954.72	995.78	774.72	0	0	184.22	0	0
2025	248	2	930.07	93.01	1023.08	801.4	221.68	0	0	0	0	0
2025	249	1	1462.31	110.65	1572.96	754.15	462.96	0	0	355.85	0	0
2025	249	2	724.45	72.44	796.89	542.35	254.54	0	0	0	0	0
2025	250	1	1321.08	90.95	1412.03	503.47	497.03	0	0	411.53	0	0
2025	250	2	589.79	58.98	648.77	502.2	146.57	0	0	0	0	0
2025	251	1	1829.8	142.61	1972.41	851.29	717.41	0	0	403.71	0	0
2025	251	2	961.34	96.13	1057.47	762.4	295.07	0	0	0	0	0
2025	252	1	1592.23	118.77	1711	795.5	511	0	0	404.5	0	0
2025	252	2	609	60.9	669.9	545.16	124.74	0	0	0	0	0
2025	253	1	1270.79	84.7	1355.49	596.21	335.49	0	0	423.79	0	0
2025	253	2	511.27	51.13	562.4	440.19	122.21	0	0	0	0	0
2025	254	1	2602.05	197.25	2799.3	1035.43	1134.3	0	0	629.57	0	0
2025	254	2	819.51	81.95	901.46	718.1	183.36	0	0	0	0	0
2025	255	1	1907.93	128.59	2036.52	731.65	682.87	0	0	622	0	0
2025	255	2	831.44	83.14	914.58	712.3	202.28	0	0	0	0	0
2025	256	1	1015.59	81.41	1097	473.48	422	0	0	201.52	0	0
2025	256	2	382.45	38.25	420.7	296.3	124.4	0	0	0	0	0
2025	257	1	1162.9	97.11	1260.01	613.19	455.01	0	0	191.81	0	0
2025	257	2	525.54	52.55	578.09	384.4	193.69	0	0	0	0	0
2025	258	1	1174.3	75.45	1249.75	450.25	379.75	0	0	419.75	0	0
2025	258	2	454.64	45.46	500.1	354.35	145.75	0	0	0	0	0
2025	259	1	1195.98	97.71	1293.69	686.14	388.69	0	0	218.86	0	0
2025	259	2	558.89	55.89	614.78	521.45	93.3	0	0	0	0	0.03
2025	260	1	1161.83	101.79	1263.62	751.08	368.62	0	0	143.92	0	0
2025	260	2	486.26	48.63	534.89	352.1	182.79	0	0	0	0	0
2025	261	1	2357.88	153.32	2511.2	450.35	1236.2	0	0	824.65	0	0
2025	261	2	771.08	77.11	848.19	600	248.19	0	0	0	0	0
2025	262	1	1689.22	139.9	1829.12	719.74	819.12	0	0	290.26	0	0
2025	262	2	739.75	73.98	813.73	700.2	113.53	0	0	0	0	0
2025	263	1	1124.15	88.45	1212.6	545.3	427.6	0	0	239.7	0	0
2025	263	2	468.91	46.89	515.8	398.9	116.9	0	0	0	0	0
2025	264	1	1468.41	119.66	1588.07	883.23	433.07	0	0	271.77	0	0
2025	264	2	490.64	49.06	539.7	414.57	125.13	0	0	0	0	0
2025	265	1	1253.23	85.77	1339	434.51	509	0	0	395.49	0	0
2025	265	2	550.55	55.05	605.6	474.4	131.2	0	0	0	0	0
2025	266	1	1235.81	106.32	1342.13	792.35	377.13	0	0	172.65	0	0
2025	266	2	499.7	49.97	549.67	454.6	95.07	0	0	0	0	0
2025	267	1	1251.81	107.7	1359.51	685.19	499.51	0	0	174.81	0	0
2025	267	2	660.51	66.05	726.56	588.3	138.26	0	0	0	0	0
2025	268	1	2777.84	231.7	3009.54	1269.16	1279.54	0	0	460.84	0	0
2025	268	2	795.51	79.55	875.06	721.65	153.41	0	0	0	0	0
2025	269	1	1973.41	157.6	2131.01	987.56	746.01	0	0	397.44	0	0
2025	269	2	885.06	88.51	973.57	713.85	259.72	0	0	0	0	0
2025	270	1	1164.15	104.95	1269.1	760.4	394.1	0	0	114.6	0	0
2025	270	2	562.54	56.25	618.79	428.1	190.69	0	0	0	0	0
2025	271	1	1145.99	84.11	1230.1	655.13	270.1	0	0	304.87	0	0
2025	271	2	489.15	48.45	537.6	404.7	128.3	0	0	4.6	0	0
2025	272	1	1306.18	75.52	1381.7	374	456.7	0	0	551	0	0
2025	272	2	530.83	50.17	581	468.99	82.9	0	0	29.11	0	0
2025	273	1	1265.35	91.35	1356.7	643.2	361.7	0	0	351.8	0	0
2025	273	2	470.1	45	515.1	398.89	96.1	0	0	20.11	0	0
2025	274	1	1483.37	116.63	1600	612.9	670	0	0	317.1	0	0
2025	274	2	651.83	59.97	711.8	584.2	75.5	0	0	52.1	0	0
2025	275	1	2860.67	233.73	3094.4	1366.65	1204.4	0	0	523.35	0	0
2025	275	2	733.54	71.85	805.39	565.8	224.5	0	0	15.09	0	0
2025	276	1	2121.75	166.31	2288.06	958.91	870.5	0	0	458.65	0	0
2025	276	2	1069.46	102.34	1171.8	905.78	220	0	0	46.02	0	0
2025	277	1	922.93	77.87	1000.8	595.72	260.8	0	0	144.28	0	0
2025	277	2	428.8	40.3	469.1	302.5	140.8	0	0	25.8	0	0
2025	278	1	1420.24	132.66	1552.9	851.32	607.9	0	0	93.68	0	0
2025	278	2	501.78	48.42	550.2	428.5	104.1	0	0	17.6	0	0
2025	279	1	1153.87	85.13	1239	492.39	444	0	0	302.61	0	0
2025	279	2	377.79	35.51	413.3	298.29	92.3	0	0	22.71	0	0
2025	280	1	1094.52	83.78	1178.3	673.24	248.3	0	0	256.76	0	0
2025	280	2	456.62	44.88	501.5	421.39	72.3	0	0	7.81	0	0
2025	281	1	1361.53	110.87	1472.4	747.2	472.4	0	0	252.8	0	0
2025	281	2	526.71	51.19	577.9	413.7	149.4	0	0	14.8	0	0
2025	282	1	2454.39	222.13	2676.52	1328.78	1114.7	0	0	233.04	0	0
2025	282	2	771.13	73.23	844.36	575.58	229.9	0	0	38.88	0	0
2025	283	1	1684.43	151.29	1835.72	1093.52	570.72	0	0	171.48	0	0
2025	283	2	883.89	86.01	969.9	794.49	151.6	0	0	23.81	0	0
2025	284	1	979.49	84.21	1063.7	552.6	373.7	0	0	137.4	0	0
2025	284	2	373.19	36.61	409.8	276.3	126.4	0	0	7.1	0	0
2025	285	1	976.89	60.66	1037.55	304.73	362.55	0	0	370.27	0	0
2025	285	2	368.45	36.25	404.7	318.1	80.6	0	0	6	0	0
2025	286	1	1410.34	90.66	1501	506.3	491	0	0	503.7	0	0
2025	286	2	513.77	48.52	562.29	393.59	140.09	0	0	28.61	0	0
2025	287	1	1311.72	101.48	1413.2	598.1	518.2	0	0	296.9	0	0
2025	287	2	512.66	49.54	562.2	437.6	107.3	0	0	17.3	0	0
2025	288	1	1275.21	114.59	1389.8	685.7	574.8	0	0	129.3	0	0
2025	288	2	498.8	48.05	546.85	411.2	117.4	0	0	18.25	0	0
2025	289	1	2587.79	195.21	2783	1129.26	1018	0	0	635.74	0	0
2025	289	2	631.13	59.37	690.5	506.7	146.4	0	0	37.4	0	0
2025	290	1	1764.8	139.5	1904.3	1000.21	534.3	0	0	369.79	0	0
2025	290	2	1043.18	99.87	1143.05	961.07	137.5	0	0	44.48	0	0
2025	291	1	777.77	68.13	845.9	358.5	390.9	0	0	96.5	0	0
2025	291	2	410.75	39.84	450.59	331.7	106.5	0	0	12.39	0	0
2025	292	1	931.08	55.62	986.7	335.1	276.7	0	0	374.9	0	0
2025	292	2	488.36	48.84	537.2	415.3	118.4	0	0	0	0	3.5
2025	293	1	642.35	54.45	696.8	417.2	181.8	0	0	97.8	0	0
2025	293	2	426.11	41.19	467.3	340.8	112.3	0	0	14.2	0	0
2025	294	1	994.8	71.1	1065.9	491.18	290.9	0	0	283.82	0	0
2025	294	2	493.77	48.63	542.4	414.89	120	0	0	7.51	0	0
2025	295	1	1103.28	99.92	1203.2	560.9	538.2	0	0	104.1	0	0
2025	295	2	598.23	58.87	657.1	498.39	149.2	0	0	9.51	0	0
2025	296	1	2891.5	232.9	3124.4	1327.54	1234.4	0	0	562.46	0	0
2025	296	2	880.92	85.96	966.88	717.29	228.28	0	0	21.31	0	0
2025	297	1	2083.7	165.4	2249.1	1175.25	644.1	0	0	429.75	0	0
2025	297	2	957.89	91.61	1049.5	761.09	246.6	0	0	41.81	0	0
2025	298	1	840.71	66.69	907.4	434.9	298.7	0	0	173.8	0	0
2025	298	2	364.82	35.63	400.45	315.1	76.8	0	0	8.55	0	0
2025	299	1	875.62	63.68	939.3	491.16	209.3	0	0	238.84	0	0
2025	299	2	372.78	33.72	406.5	276.8	94.1	0	0	35.6	0	0
2025	300	1	1006.05	72.15	1078.2	425.48	368.2	0	0	284.52	0	0
2025	300	2	437.5	42.84	480.34	324.4	146.79	0	0	9.15	0	0
2025	301	1	1059.95	74.85	1134.8	498.56	324.8	0	0	311.44	0	0
2025	301	2	529.64	52.96	582.6	496.95	85.65	0	0	0	0	0
2025	302	1	1188.46	112.79	1301.25	719.4	521.25	0	0	60.6	0	0
2025	302	2	477.72	36.98	514.7	235.78	171	0	0	107.92	0	0
2024	360	1	2333.15	155.55	2488.7	802.35	908.7	0	0	777.65	0	0
2024	360	2	607.45	60.75	668.2	573.45	94.5	0	0	0	0	0.25
2026	1	1	1704.73	115.07	1819.8	651	614.8	0	0	554	0	0
2026	1	2	802.18	80.22	882.4	685.8	162.4	0	0	0	0	34.2
2026	2	1	3117.26	230.69	3347.95	1054.64	1482.95	0	0	810.36	0	0
2026	2	2	1108.08	110.81	1218.89	946.5	263	0	0	0	0	9.39
2026	3	1	2291.41	149.39	2440.8	787.53	855.8	0	0	797.47	0	0
2026	3	2	1208.98	119.52	1328.5	1017.18	297.5	0	0	13.82	0	0
2025	303	1	2417.27	180.43	2597.7	956.98	1027.7	0	0	613.02	0	0
2025	303	2	736.23	67.97	804.2	571.48	176.2	0	0	56.52	0	0
2025	304	1	1587.94	137.36	1725.3	955.61	555.3	0	0	214.39	0	0
2025	304	2	892.29	88.01	980.3	752.77	215.3	0	0	12.23	0	0
2025	305	1	993.81	88.19	1082	586.82	383.3	0	0	111.88	0	0
2025	305	2	434.45	43.45	477.9	371	79.2	0	0	0	0	27.7
2025	306	1	1025.26	71.29	1096.55	447.67	336.55	0	0	312.33	0	0
2025	306	2	434.18	41.72	475.9	399.7	59.2	0	0	17	0	0
2025	307	1	997.85	84.15	1082	493.6	432	0	0	156.4	0	0
2025	307	2	415.17	38.83	454	367.58	59.6	0	0	26.82	0	0
2025	308	1	1017.08	79.32	1096.4	616.09	256.4	0	0	223.91	0	0
2025	308	2	382.09	38.21	420.3	382.2	30.7	0	0	0	0	7.4
2025	309	1	1066.87	75.73	1142.6	535.4	297.6	0	0	309.6	0	0
2025	309	2	425.76	42.04	467.8	387.1	75.3	0	0	5.4	0	0
2025	310	1	2264.01	179.59	2443.6	1011.84	963.6	0	0	468.16	0	0
2025	310	2	694.23	65.87	760.1	516	208.6	0	0	35.5	0	0
2025	311	1	1539.21	124.89	1664.1	859.71	514.1	0	0	290.29	0	0
2025	311	2	767.51	75.99	843.5	652.38	183.5	0	0	7.62	0	0
2025	312	1	891.06	73.64	964.7	465.3	344.7	0	0	154.7	0	0
2025	312	2	442.35	44.24	486.59	415	60.7	0	0	0	0	10.89
2025	313	1	1019.95	76.55	1096.5	455.5	386.5	0	0	254.5	0	0
2025	313	2	405.5	39.64	445.14	366	70	0	0	9.14	0	0
2025	314	1	1054.15	84.85	1139	534.3	399	0	0	205.7	0	0
2025	314	2	388.08	38.81	426.89	346.85	68.9	0	0	0	0	11.14
2025	315	1	958.75	66.75	1025.5	473.8	260.5	0	0	291.2	0	0
2025	315	2	353.73	35.37	389.1	320	61.7	0	0	0	0	7.4
2025	316	1	1377.44	108.56	1486	593.14	601	0	0	291.86	0	0
2025	316	2	400.89	40.09	440.98	285	125.79	0	0	0	0	30.19
2025	317	1	2308.05	196	2504.05	1366.98	789.05	0	0	348.02	0	0
2025	317	2	980.84	90.65	1071.49	610.71	386.49	0	0	74.29	0	0
2025	318	1	2095.61	161.99	2257.6	949.27	832.6	0	0	475.73	0	0
2025	318	2	853.99	85.4	939.39	760	179	0	0	0	0	0.39
2025	319	1	1058.16	78.64	1136.8	538.19	326.8	0	0	271.81	0	0
2025	319	2	528.01	52.17	580.18	428.7	145.18	0	0	6.3	0	0
2025	320	1	1051.61	92.09	1143.7	564.29	448.7	0	0	130.71	0	0
2025	320	2	454.55	45.45	500	420.8	53.6	0	0	0	0	25.6
2025	321	1	1180.53	79.17	1259.7	386.2	484.7	0	0	388.8	0	0
2025	321	2	324.3	31.4	355.7	299.7	45.7	0	0	10.3	0	0
2025	322	1	1091.93	89.47	1181.4	647.8	336.4	0	0	197.2	0	0
2025	322	2	586.59	52.61	639.2	369.5	209.2	0	0	60.5	0	0
2025	323	1	1117.34	93.86	1211.2	681.24	351.2	0	0	178.76	0	0
2025	323	2	596.63	59.66	656.29	465	179.1	0	0	0	0	12.19
2025	324	1	2355.38	208.92	2564.3	1438.81	859.3	0	0	266.19	0	0
2025	324	2	823.08	82.31	905.39	660	245	0	0	0	0	0.39
2025	325	1	2082.65	167.75	2250.4	1134.9	710.4	0	0	405.1	0	0
2025	325	2	1019.82	101.98	1121.8	850	271	0	0	0	0	0.8
2025	326	1	936.21	78.79	1015	594.72	272	0	0	148.28	0	0
2025	326	2	672.64	67.26	739.9	524.9	192.7	0	0	0	0	22.3
2025	327	1	1010.86	94.34	1105.2	647.59	390.2	0	0	67.41	0	0
2025	327	2	557.91	55.79	613.7	430	172.7	0	0	0	0	11
2025	328	1	1396.48	119.52	1516	748.77	566	0	0	201.23	0	0
2025	328	2	487.19	46.76	533.95	411.3	103.1	0	0	19.55	0	0
2025	329	1	1157.49	97.01	1254.5	622.58	444.5	0	0	187.42	0	0
2025	329	2	635.35	62.35	697.7	498.1	187.7	0	0	11.9	0	0
2025	330	1	1438.81	120.69	1559.5	743.1	584.5	0	0	231.9	0	0
2025	330	2	607.63	60.76	668.39	415	253	0	0	0	0	0.39
2025	331	1	2944.33	248.67	3193	1517.32	1218	0	0	457.68	0	0
2025	331	2	1000.94	98.06	1099	759.7	319	0	0	20.3	0	0
2025	332	1	1867.35	153.1	2020.45	1083.7	600.45	0	0	336.3	0	0
2025	332	2	1100.84	110.08	1210.92	895.39	307.75	0	0	0	0	7.78
2025	333	1	1050.19	84.41	1134.6	578.86	349.6	0	0	206.14	0	0
2025	333	2	684.27	62.93	747.2	480	212.2	0	0	55	0	0
2025	334	1	1116.43	87.37	1203.8	547.5	413.6	0	0	242.7	0	0
2025	334	2	454.82	45.48	500.3	330	116	0	0	0	0	54.3
2025	335	1	1268.96	104.04	1373	636.41	508	0	0	228.59	0	0
2025	335	2	528.72	52.87	581.59	480	86.4	0	0	0	0	15.19
2025	336	1	1344.17	90.93	1435.1	435.1	565.1	0	0	434.9	0	0
2025	336	2	516.55	51.65	568.2	443.93	123.5	0	0	0	0	0.77
2025	337	1	1202.16	108.94	1311.1	772.2	426.1	0	0	112.8	0	0
2025	337	2	449.18	44.92	494.1	386.18	97.4	0	0	0	0	10.52
2025	338	1	2355.2	162.4	2517.6	1043.83	742.6	0	0	731.17	0	0
2025	338	2	906.91	90.69	997.6	740.48	240.7	0	0	0	0	16.42
2025	339	1	2023.47	169.43	2192.9	1240.8	622.9	0	0	329.2	0	0
2025	339	2	1012.87	101.03	1113.9	827.38	283.9	0	0	2.62	0	0
2025	340	1	1697.41	145.49	1842.9	1017.45	582.9	0	0	242.55	0	0
2025	340	2	686.52	68.65	755.17	634.4	110.6	0	0	0	0	10.17
2025	341	1	1223.06	90.24	1313.3	594.29	398.3	0	0	320.71	0	0
2025	341	2	474.6	46.92	521.52	447.9	68.2	0	0	5.42	0	0
2025	342	1	1259.07	101.58	1360.65	586.75	530.65	0	0	243.25	0	0
2025	342	2	363.17	36.32	399.49	350	44.39	0	0	0	0	5.1
2025	343	1	1224.01	101.39	1325.4	684.84	430.4	0	0	210.16	0	0
2025	343	2	517.72	51.77	569.49	438.2	126.9	0	0	0	0	4.39
2025	344	1	1472.85	128.65	1601.5	778.66	636.5	0	0	186.34	0	0
2025	344	2	569.27	56.93	626.2	528.2	80.7	0	0	0	0	17.3
2025	345	1	2819.61	184.99	3004.6	995.3	1039.6	0	0	969.7	0	0
2025	345	2	757.72	75.77	833.49	637.9	194	0	0	0	0	1.59
2025	346	1	1703.01	140.19	1843.2	953.84	588.2	0	0	301.16	0	0
2025	346	2	954.95	94.55	1049.5	851.3	188.7	0	0	9.5	0	0
2025	347	1	1294	105.2	1399.2	677.95	479.2	0	0	242.05	0	0
